Field	Time	TopLeft:X	TopLeft:Y	TopLeft:Z	TopRight:X	TopRight:Y	TopRight:Z	BottomLeft:X	BottomLeft:Y	BottomLeft:Z	BottomRight:X	BottomRight:Y	BottomRight:Z	Brow:X	Brow:Y	Brow:Z	Tip:X	Tip:Y	Tip:Z	StickTopLeft:X	StickTopLeft:Y	StickTopLeft:Z	StickTopRight:X	StickTopRight:Y	StickTopRight:Z	StickBottomLeft:X	StickBottomLeft:Y	StickBottomLeft:Z	StickBottomRight:X	StickBottomRight:Y	StickBottomRight:Z
1	0.0000	4.533658	-366.099243	1012.172668	60.755859	-360.733917	1015.501099	-18.652781	-345.458893	965.892334	35.094433	-340.301788	968.740967	34.273811	-283.181763	863.534058	279.750763	-353.815308	1214.367310	239.805237	-312.623962	1225.795410	290.864563	-377.015533	1190.184204	229.081512	-329.386627	1179.541748	278.745453	-395.208679	1143.248779
2	0.0100	4.544958	-366.120819	1012.177795	60.766014	-360.755920	1015.504456	-18.643827	-345.476685	965.899597	35.103962	-340.319489	968.746704	34.278263	-283.191376	863.544312	279.615082	-353.935944	1214.423950	239.667694	-312.759155	1225.840332	290.730469	-377.108215	1190.247192	228.951004	-329.490021	1179.592041	278.644073	-395.239075	1143.317017
3	0.0200	4.556319	-366.142334	1012.182922	60.776230	-360.777832	1015.507813	-18.634823	-345.494385	965.906799	35.113544	-340.337128	968.752441	34.282745	-283.200928	863.554504	279.473297	-354.052277	1214.478760	239.522461	-312.891022	1225.883789	290.591888	-377.196930	1190.307739	228.816055	-329.589050	1179.638672	278.538239	-395.271332	1143.381592
4	0.0300	4.567741	-366.163727	1012.187988	60.786510	-360.799683	1015.511108	-18.625765	-345.511993	965.914001	35.123173	-340.354675	968.758179	34.287254	-283.210480	863.564636	279.325409	-354.164307	1214.531860	239.369537	-313.019562	1225.925781	290.448792	-377.281708	1190.365601	228.676682	-329.683716	1179.681396	278.427948	-395.305389	1143.442505
5	0.0400	4.579224	-366.185059	1012.193054	60.796856	-360.821442	1015.514343	-18.616655	-345.529572	965.921143	35.132854	-340.372162	968.763794	34.291798	-283.219971	863.574768	279.171417	-354.272003	1214.583008	239.208969	-313.144745	1225.966309	290.301208	-377.362579	1190.421021	228.532867	-329.774048	1179.720215	278.313171	-395.341309	1143.499756
6	0.0500	4.590767	-366.206299	1012.198059	60.807262	-360.843079	1015.517517	-18.607496	-345.547058	965.928284	35.142586	-340.389618	968.769409	34.296368	-283.229431	863.584778	279.011414	-354.375305	1214.632324	239.040817	-313.266418	1226.005371	290.149170	-377.439453	1190.473755	228.384659	-329.860016	1179.755249	278.193939	-395.379059	1143.553223
7	0.0600	4.602373	-366.227448	1012.203125	60.817734	-360.864655	1015.520691	-18.598284	-345.564484	965.935425	35.152367	-340.406982	968.774963	34.300968	-283.238861	863.594727	278.845459	-354.474152	1214.679810	238.865189	-313.384521	1226.042725	289.992676	-377.512360	1190.523804	228.232086	-329.941559	1179.786499	278.070282	-395.418610	1143.603027
8	0.0700	4.614038	-366.248505	1012.208069	60.828270	-360.886139	1015.523804	-18.589018	-345.581848	965.942505	35.162197	-340.424255	968.780518	34.305599	-283.248291	863.604675	278.673615	-354.568359	1214.725342	238.682281	-313.498749	1226.078369	289.831818	-377.581207	1190.571411	228.075195	-330.018677	1179.813721	277.942139	-395.460022	1143.649170
9	0.0800	4.625765	-366.269501	1012.213013	60.838867	-360.907532	1015.526855	-18.579702	-345.599152	965.949585	35.172077	-340.441498	968.786011	34.310261	-283.257660	863.614502	278.496124	-354.657776	1214.768677	238.492355	-313.608826	1226.112061	289.666656	-377.645966	1190.616089	227.914078	-330.091278	1179.836914	277.809570	-395.503235	1143.691650
10	0.0900	4.637553	-366.290405	1012.217957	60.849529	-360.928864	1015.529907	-18.570333	-345.616364	965.956604	35.182011	-340.458649	968.791443	34.314953	-283.266998	863.624268	278.313141	-354.742157	1214.809814	238.295731	-313.714355	1226.143677	289.497314	-377.706543	1190.658081	227.748856	-330.159302	1179.856201	277.672577	-395.548309	1143.730347
11	0.1000	4.649402	-366.311218	1012.222900	60.860256	-360.950073	1015.532898	-18.560915	-345.633514	965.963623	35.191990	-340.475739	968.796814	34.319672	-283.276306	863.634033	278.125000	-354.821228	1214.848511	238.092850	-313.814819	1226.172974	289.323914	-377.762909	1190.697266	227.579636	-330.222717	1179.871216	277.531189	-395.595215	1143.765503
12	0.1100	4.661312	-366.331940	1012.227722	60.871044	-360.971222	1015.535889	-18.551443	-345.650604	965.970642	35.202023	-340.492767	968.802185	34.324425	-283.285553	863.643677	277.932007	-354.894653	1214.884644	237.884262	-313.909698	1226.199341	289.146637	-377.815002	1190.733398	227.406586	-330.281433	1179.881958	277.385406	-395.643951	1143.796753
13	0.1200	4.673283	-366.352570	1012.232605	60.881901	-360.992249	1015.538818	-18.541920	-345.667603	965.977600	35.212105	-340.509735	968.807495	34.329205	-283.294800	863.653320	277.734528	-354.962097	1214.917725	237.670532	-313.998322	1226.222534	288.965607	-377.862701	1190.766235	227.229904	-330.335388	1179.888428	277.235260	-395.694550	1143.824463
14	0.1300	4.685314	-366.373138	1012.237427	60.892815	-361.013214	1015.541687	-18.532343	-345.684540	965.984497	35.222240	-340.526611	968.812805	34.334015	-283.304016	863.662842	277.533051	-355.023224	1214.947632	237.452377	-314.080048	1226.242065	288.781097	-377.906036	1190.795898	227.049774	-330.384583	1179.890259	277.080780	-395.747070	1143.848389
15	0.1400	4.697407	-366.393616	1012.242249	60.903797	-361.034088	1015.544495	-18.522717	-345.701416	965.991455	35.232422	-340.543457	968.818054	34.338852	-283.313202	863.672363	277.328003	-355.077728	1214.973755	237.230515	-314.154236	1226.257324	288.593292	-377.945038	1190.821899	226.866409	-330.429077	1179.887573	276.921997	-395.801453	1143.868530
16	0.1500	4.709561	-366.413971	1012.247009	60.914841	-361.054871	1015.547302	-18.513037	-345.718231	965.998352	35.242657	-340.560211	968.823242	34.343723	-283.322327	863.681824	277.119904	-355.125336	1214.995972	237.005707	-314.220154	1226.267944	288.402405	-377.979706	1190.844238	226.680008	-330.468872	1179.879883	276.758911	-395.857788	1143.885010
17	0.1600	4.721776	-366.434296	1012.251709	60.925949	-361.075592	1015.550110	-18.503305	-345.734985	966.005188	35.252937	-340.576904	968.828369	34.348621	-283.331451	863.691162	276.909210	-355.165833	1215.013794	236.778763	-314.277252	1226.273071	288.208618	-378.010193	1190.862671	226.490814	-330.504150	1179.867310	276.591614	-395.916107	1143.897705
18	0.1700	4.734051	-366.454498	1012.256470	60.937122	-361.096191	1015.552795	-18.493523	-345.751648	966.012024	35.263271	-340.593536	968.833496	34.353550	-283.340515	863.700500	276.696411	-355.199127	1215.026855	236.550446	-314.325012	1226.272339	288.012177	-378.036713	1190.876831	226.298981	-330.535126	1179.849487	276.420135	-395.976440	1143.906738
19	0.1800	4.746388	-366.474640	1012.261169	60.948357	-361.116699	1015.555481	-18.483688	-345.768250	966.018860	35.273655	-340.610077	968.838562	34.358509	-283.349548	863.709778	276.481934	-355.225220	1215.034668	236.321487	-314.363068	1226.265137	287.813232	-378.059570	1190.886597	226.104706	-330.562103	1179.826538	276.244476	-396.038849	1143.912109
20	0.1900	4.758786	-366.494659	1012.265808	60.959656	-361.137146	1015.558105	-18.473803	-345.784790	966.025635	35.284092	-340.626556	968.843567	34.363499	-283.358582	863.718933	276.266205	-355.244293	1215.036865	236.092575	-314.391205	1226.250854	287.611908	-378.079163	1190.891846	225.908112	-330.585510	1179.798096	276.064728	-396.103424	1143.913696
21	0.2000	4.771245	-366.514618	1012.270447	60.971020	-361.157501	1015.560730	-18.463863	-345.801239	966.032410	35.294575	-340.643005	968.848511	34.368515	-283.367554	863.728088	276.049469	-355.256653	1215.033203	235.864258	-314.409485	1226.229126	287.408295	-378.095978	1190.892212	225.709305	-330.605835	1179.764282	275.880890	-396.170197	1143.911499
22	0.2100	4.783764	-366.534485	1012.275024	60.982449	-361.177765	1015.563293	-18.453875	-345.817627	966.039124	35.305111	-340.659332	968.853455	34.373566	-283.376495	863.737183	275.832001	-355.262878	1215.023438	235.636978	-314.418182	1226.199585	287.202454	-378.110687	1190.887817	225.508316	-330.623779	1179.724976	275.692993	-396.239258	1143.905640
23	0.2200	4.796345	-366.554291	1012.279663	60.993938	-361.197937	1015.565796	-18.443832	-345.833954	966.045898	35.315693	-340.675629	968.858398	34.378643	-283.385406	863.746216	275.613892	-355.263672	1215.007202	235.411057	-314.417786	1226.161865	286.994324	-378.124023	1190.878296	225.305130	-330.640045	1179.680298	275.501160	-396.310669	1143.896118
24	0.2300	4.808987	-366.573975	1012.284180	61.005493	-361.218018	1015.568298	-18.433739	-345.850220	966.052551	35.326328	-340.691864	968.863220	34.383751	-283.394287	863.755127	275.395111	-355.260010	1214.984741	235.186584	-314.409210	1226.115845	286.783875	-378.136841	1190.863892	225.099655	-330.655548	1179.630249	275.305359	-396.384521	1143.882935
25	0.2400	4.821689	-366.593597	1012.288696	61.017109	-361.238007	1015.570740	-18.423592	-345.866394	966.059204	35.337017	-340.708008	968.868042	34.388889	-283.403137	863.764038	275.175537	-355.253082	1214.955811	234.963486	-314.393616	1226.061646	286.570892	-378.150177	1190.844360	224.891769	-330.671295	1179.574951	275.105682	-396.460876	1143.866211
26	0.2500	4.834453	-366.613129	1012.293213	61.028790	-361.257935	1015.573120	-18.413395	-345.882507	966.065857	35.347752	-340.724091	968.872803	34.394054	-283.411957	863.772888	274.954865	-355.244293	1214.920532	234.741486	-314.372559	1225.999390	286.355194	-378.165161	1190.819824	224.681229	-330.688416	1179.514771	274.902130	-396.539856	1143.845825
27	0.2600	4.847277	-366.632568	1012.297729	61.040535	-361.277740	1015.575500	-18.403145	-345.898560	966.072510	35.358536	-340.740112	968.877563	34.399254	-283.420715	863.781677	274.732666	-355.235321	1214.879272	234.520065	-314.347870	1225.929565	286.136505	-378.182953	1190.790405	224.467758	-330.708099	1179.449951	274.694824	-396.621460	1143.821899
28	0.2700	4.860163	-366.651947	1012.302124	61.052345	-361.297485	1015.577820	-18.392845	-345.914551	966.079102	35.369373	-340.756073	968.882202	34.404480	-283.429474	863.790405	274.508423	-355.227966	1214.832397	234.298523	-314.321777	1225.852539	285.914459	-378.204926	1190.756470	224.250992	-330.731689	1179.380859	274.483734	-396.705811	1143.794434
29	0.2800	4.873109	-366.671204	1012.306580	61.064217	-361.317139	1015.580078	-18.382492	-345.930450	966.085632	35.380260	-340.771942	968.886841	34.409737	-283.438202	863.799072	274.281403	-355.224304	1214.780151	234.075928	-314.296753	1225.769287	285.688690	-378.232422	1190.718018	224.030518	-330.760529	1179.307861	274.268982	-396.792938	1143.763550
30	0.2900	4.886117	-366.690399	1012.310974	61.076153	-361.336700	1015.582336	-18.372087	-345.946320	966.092224	35.391197	-340.787781	968.891479	34.415024	-283.446869	863.807678	274.050842	-355.226501	1214.723389	233.851166	-314.275574	1225.680420	285.458710	-378.266846	1190.675415	223.805878	-330.796082	1179.231445	274.050568	-396.882904	1143.729248
31	0.3000	4.899185	-366.709503	1012.315369	61.088154	-361.356171	1015.584534	-18.361629	-345.962097	966.098694	35.402184	-340.803528	968.896057	34.420341	-283.455536	863.816223	273.815826	-355.236847	1214.662476	233.622940	-314.261261	1225.587280	285.224030	-378.309662	1190.629028	223.576538	-330.839783	1179.152344	273.828583	-396.975677	1143.691528
32	0.3100	4.912314	-366.728516	1012.319702	61.100216	-361.375549	1015.586670	-18.351122	-345.977783	966.105225	35.413219	-340.819214	968.900574	34.425686	-283.464142	863.824707	273.575409	-355.257751	1214.598389	233.389816	-314.256927	1225.490967	284.984222	-378.362305	1190.579224	223.342010	-330.893066	1179.070923	273.603088	-397.071320	1143.650635
33	0.3200	4.925505	-366.747437	1012.324036	61.112343	-361.394836	1015.588806	-18.340563	-345.993439	966.111694	35.424309	-340.834839	968.905029	34.431061	-283.472717	863.833130	273.328583	-355.291565	1214.531860	233.150299	-314.265869	1225.392822	284.738739	-378.426117	1190.526367	223.101715	-330.957336	1178.988037	273.374176	-397.169769	1143.606323
34	0.3300	4.938756	-366.766296	1012.328308	61.124535	-361.414063	1015.590881	-18.329950	-346.009003	966.118103	35.435444	-340.850372	968.909485	34.436466	-283.481293	863.841492	273.074280	-355.340607	1214.463623	232.902802	-314.291260	1225.294067	284.487122	-378.502380	1190.471069	222.855133	-331.033875	1178.904175	273.141876	-397.270996	1143.558960
35	0.3400	4.952068	-366.785065	1012.332581	61.136787	-361.433197	1015.592896	-18.319286	-346.024506	966.124573	35.446632	-340.865845	968.913879	34.441902	-283.489807	863.849792	272.811584	-355.407166	1214.394653	232.645752	-314.336334	1225.196411	284.228882	-378.592316	1190.413574	222.601776	-331.123840	1178.820068	272.906311	-397.374908	1143.508423
36	0.3500	4.965441	-366.803741	1012.336792	61.149105	-361.452209	1015.594910	-18.308571	-346.039917	966.130920	35.457870	-340.881287	968.918213	34.447369	-283.498291	863.858032	272.539520	-355.493195	1214.325806	232.377670	-314.403992	1225.101074	283.963623	-378.696899	1190.354370	222.341217	-331.228302	1178.736206	272.667572	-397.481415	1143.454834
37	0.3600	4.978875	-366.822327	1012.341003	61.161488	-361.471161	1015.596863	-18.297804	-346.055298	966.137329	35.469158	-340.896606	968.922485	34.452866	-283.506744	863.866272	272.257263	-355.600555	1214.257935	232.097153	-314.496948	1225.009521	283.691071	-378.816956	1190.293945	222.073059	-331.348053	1178.653320	272.425781	-397.590363	1143.398071
38	0.3700	4.992369	-366.840820	1012.345215	61.173935	-361.490021	1015.598816	-18.286985	-346.070587	966.143677	35.480495	-340.911896	968.926758	34.458389	-283.515167	863.874390	271.964142	-355.730682	1214.191650	231.802994	-314.617523	1224.923096	283.410980	-378.953003	1190.232666	221.797058	-331.483673	1178.571899	272.181000	-397.701569	1143.338379
39	0.3800	5.005925	-366.859253	1012.349365	61.186443	-361.508789	1015.600708	-18.276114	-346.085815	966.149963	35.491886	-340.927124	968.931030	34.463943	-283.523560	863.882446	271.659698	-355.884644	1214.127808	231.494232	-314.767517	1224.843018	283.123230	-379.105347	1190.171021	221.513062	-331.635468	1178.492554	271.933411	-397.814789	1143.275635
40	0.3900	5.019541	-366.877563	1012.353455	61.199017	-361.527496	1015.602539	-18.265192	-346.100952	966.156250	35.503323	-340.942261	968.935181	34.469528	-283.531891	863.890442	271.343597	-356.063080	1214.066895	231.170197	-314.948273	1224.770020	282.827881	-379.274017	1190.109131	221.221039	-331.803467	1178.415527	271.683167	-397.929779	1143.209961
41	0.4000	5.033219	-366.895813	1012.357605	61.211651	-361.546082	1015.604309	-18.254217	-346.116058	966.162537	35.514812	-340.957336	968.939331	34.475140	-283.540222	863.898438	271.015839	-356.266174	1214.009399	230.830521	-315.160400	1224.705200	282.525085	-379.458618	1190.047363	220.921127	-331.987335	1178.341187	271.430389	-398.046265	1143.141357
42	0.4100	5.046957	-366.913971	1012.361633	61.224350	-361.564606	1015.606079	-18.243191	-346.131073	966.168762	35.526352	-340.972351	968.943420	34.480785	-283.548523	863.906311	270.676666	-356.493500	1213.955688	230.475250	-315.403900	1224.649048	282.215179	-379.658508	1189.985962	220.613632	-332.186432	1178.269775	271.175262	-398.163849	1143.069702
43	0.4200	5.060756	-366.932068	1012.365723	61.237114	-361.583008	1015.607788	-18.232113	-346.146027	966.174988	35.537941	-340.987305	968.947449	34.486458	-283.556763	863.914124	270.326569	-356.744110	1213.905762	230.104813	-315.677979	1224.601685	281.898651	-379.872681	1189.924805	220.298996	-332.399780	1178.201172	270.917969	-398.282227	1142.995117
44	0.4300	5.074616	-366.950043	1012.369751	61.249943	-361.601349	1015.609497	-18.220984	-346.160889	966.181213	35.549580	-341.002167	968.951477	34.492161	-283.565002	863.921936	269.966431	-357.016479	1213.859741	229.720078	-315.981171	1224.563232	281.576202	-380.099731	1189.864136	219.977859	-332.626038	1178.135498	270.658691	-398.400940	1142.917480
45	0.4400	5.088536	-366.967957	1012.373718	61.262833	-361.619598	1015.611084	-18.209803	-346.175720	966.187378	35.561268	-341.016998	968.955444	34.497894	-283.573181	863.929626	269.597290	-357.308502	1213.817383	229.322296	-316.311157	1224.533325	281.248596	-380.337952	1189.803711	219.651016	-332.863525	1178.072510	270.397705	-398.519592	1142.836792
46	0.4500	5.102518	-366.985779	1012.377686	61.275787	-361.637756	1015.612732	-18.198570	-346.190460	966.193542	35.573009	-341.031738	968.959412	34.503658	-283.581329	863.937256	269.220612	-357.617554	1213.778198	228.913162	-316.664917	1224.511353	280.916840	-380.585297	1189.743530	219.319427	-333.110260	1178.011841	270.135162	-398.637695	1142.752930
47	0.4600	5.116560	-367.003510	1012.381653	61.288803	-361.655823	1015.614258	-18.187286	-346.205139	966.199646	35.584797	-341.046417	968.963257	34.509449	-283.589478	863.944885	268.837952	-357.940460	1213.741699	228.494720	-317.038696	1224.496460	280.582001	-380.839447	1189.683228	218.984146	-333.363953	1177.953125	269.871338	-398.754761	1142.665894
48	0.4700	5.130663	-367.021179	1012.385559	61.301884	-361.673828	1015.615784	-18.175949	-346.219727	966.205750	35.596638	-341.061005	968.967102	34.515270	-283.597565	863.952393	268.451233	-358.273590	1213.707275	228.069351	-317.428162	1224.487305	280.245300	-381.097809	1189.622437	218.646423	-333.622070	1177.895630	269.606445	-398.870331	1142.575562
49	0.4800	5.144826	-367.038727	1012.389465	61.315029	-361.691711	1015.617249	-18.164562	-346.234253	966.211792	35.608524	-341.075562	968.970947	34.521122	-283.605621	863.959900	268.062469	-358.612946	1213.673828	227.639740	-317.828339	1224.482666	279.907990	-381.357605	1189.560791	218.307526	-333.881836	1177.838867	269.340759	-398.983887	1142.481934
50	0.4900	5.159051	-367.056213	1012.393311	61.328239	-361.709534	1015.618713	-18.153122	-346.248718	966.217834	35.620464	-341.090027	968.974670	34.527004	-283.613647	863.967285	267.673767	-358.954163	1213.640503	227.208740	-318.233795	1224.480713	279.571411	-381.615875	1189.497925	217.968826	-334.140350	1177.781860	269.074463	-399.094940	1142.384644
51	0.5000	5.173336	-367.073608	1012.397156	61.341511	-361.727234	1015.620117	-18.141632	-346.263123	966.223877	35.632454	-341.104431	968.978394	34.532917	-283.621643	863.974670	267.287323	-359.292755	1213.606079	226.779312	-318.638855	1224.479614	279.236847	-381.869629	1189.433228	217.631683	-334.394592	1177.723755	268.807861	-399.202972	1142.283691
52	0.5100	5.187682	-367.090912	1012.400940	61.354847	-361.744873	1015.621460	-18.130089	-346.277466	966.229858	35.644493	-341.118774	968.982056	34.538857	-283.629608	863.981934	266.905304	-359.624023	1213.569702	226.354462	-319.037506	1224.477295	278.905579	-382.115784	1189.366089	217.297485	-334.641541	1177.663818	268.541168	-399.307556	1142.179077
53	0.5200	5.202088	-367.108124	1012.404724	61.368244	-361.762421	1015.622742	-18.118494	-346.291718	966.235840	35.656586	-341.133057	968.985718	34.544827	-283.637512	863.989197	266.529846	-359.943298	1213.529907	225.937149	-319.423767	1224.471924	278.578888	-382.351318	1189.296143	216.967545	-334.878143	1177.600708	268.274597	-399.408203	1142.070435
54	0.5300	5.216555	-367.125275	1012.408508	61.381706	-361.779877	1015.624023	-18.106850	-346.305908	966.241760	35.668724	-341.147278	968.989319	34.550827	-283.645416	863.996338	266.162842	-360.246063	1213.485596	225.530182	-319.791718	1224.461182	278.257813	-382.573364	1189.222656	216.643097	-335.101532	1177.533813	268.008331	-399.504578	1141.957764
55	0.5400	5.231082	-367.142334	1012.412231	61.395233	-361.797272	1015.625305	-18.095152	-346.320038	966.247681	35.680912	-341.161407	968.992859	34.556854	-283.653290	864.003479	265.806061	-360.528015	1213.435547	225.136093	-320.135681	1224.442993	277.943390	-382.779236	1189.145142	216.325226	-335.308929	1177.461792	267.742615	-399.596283	1141.840820
56	0.5500	5.245671	-367.159302	1012.415894	61.408825	-361.814545	1015.626465	-18.083403	-346.334106	966.253601	35.693153	-341.175476	968.996338	34.562916	-283.661102	864.010559	265.461029	-360.785156	1213.378662	224.757141	-320.450378	1224.415283	277.636383	-382.966431	1189.062988	216.014923	-335.497833	1177.383789	267.477570	-399.683014	1141.719482
57	0.5600	5.260320	-367.176178	1012.419556	61.422478	-361.831726	1015.627625	-18.071602	-346.348083	966.259460	35.705441	-341.189484	968.999817	34.569004	-283.668915	864.017517	265.128906	-361.013947	1213.313965	224.395218	-320.731049	1224.376221	277.337402	-383.132843	1188.975830	215.712967	-335.666046	1177.298828	267.213379	-399.764526	1141.593628
58	0.5700	5.275029	-367.192963	1012.423218	61.436195	-361.848846	1015.628723	-18.059750	-346.362000	966.265320	35.717781	-341.203430	969.003235	34.575123	-283.676666	864.024475	264.810608	-361.211395	1213.240356	224.051758	-320.973572	1224.323975	277.046906	-383.276672	1188.882935	215.419922	-335.811707	1177.206055	266.950195	-399.840637	1141.462891
59	0.5800	5.289799	-367.209686	1012.426819	61.449974	-361.865875	1015.629822	-18.047846	-346.375854	966.271118	35.730171	-341.217285	969.006592	34.581268	-283.684387	864.031372	264.506592	-361.375092	1213.157227	223.727753	-321.174561	1224.257202	276.765076	-383.396545	1188.784058	215.136185	-335.933319	1177.104736	266.688080	-399.911224	1141.327271
60	0.5900	5.304629	-367.226318	1012.430420	61.463818	-361.882813	1015.630859	-18.035892	-346.389618	966.276917	35.742607	-341.231079	969.009949	34.587448	-283.692108	864.038147	264.217072	-361.503265	1213.063843	223.423691	-321.331573	1224.174561	276.491852	-383.491577	1188.678711	214.861908	-336.029846	1176.993896	266.427155	-399.976227	1141.186646
61	0.6000	5.319520	-367.242859	1012.434021	61.477726	-361.899658	1015.631836	-18.023886	-346.403351	966.282715	35.755096	-341.244843	969.013245	34.593655	-283.699768	864.044922	263.941833	-361.594940	1212.959717	223.139587	-321.442932	1224.075195	276.227051	-383.561249	1188.566772	214.597031	-336.100708	1176.873169	266.167480	-400.035706	1141.040771
62	0.6100	5.334472	-367.259308	1012.437561	61.491699	-361.916412	1015.632751	-18.011827	-346.416992	966.288452	35.767635	-341.258484	969.016479	34.599892	-283.707397	864.051636	263.680328	-361.649780	1212.844482	222.874908	-321.508026	1223.958252	275.970245	-383.605560	1188.447876	214.341263	-336.145844	1176.742065	265.909088	-400.089691	1140.889404
63	0.6200	5.349483	-367.275665	1012.441040	61.505733	-361.933075	1015.633667	-17.999718	-346.430542	966.294128	35.780224	-341.272095	969.019653	34.606159	-283.714996	864.058289	263.431641	-361.668243	1212.718018	222.628677	-321.527161	1223.823608	275.720734	-383.625061	1188.321777	214.094116	-336.165558	1176.600220	265.652008	-400.138397	1140.732544
64	0.6300	5.364556	-367.291962	1012.444519	61.519833	-361.949677	1015.634521	-17.987558	-346.444061	966.299866	35.792862	-341.285645	969.022827	34.612453	-283.722565	864.064819	263.194580	-361.651489	1212.580444	222.399445	-321.501587	1223.671265	275.477783	-383.620667	1188.188477	213.854889	-336.160767	1176.447388	265.396271	-400.182068	1140.570068
65	0.6400	5.379688	-367.308167	1012.447998	61.533993	-361.966156	1015.635376	-17.975346	-346.457489	966.305481	35.805550	-341.299103	969.025940	34.618778	-283.730103	864.071350	262.967682	-361.601349	1212.431641	222.185379	-321.433441	1223.501465	275.240417	-383.593750	1188.047852	213.622726	-336.132721	1176.283447	265.141907	-400.220917	1140.401611
66	0.6500	5.394881	-367.324280	1012.451416	61.548218	-361.982574	1015.636169	-17.963081	-346.470856	966.311157	35.818287	-341.312500	969.029053	34.625134	-283.737579	864.077820	262.749268	-361.520355	1212.272095	221.984268	-321.325867	1223.314941	275.007568	-383.546112	1187.899902	213.396606	-336.083221	1176.108398	264.888824	-400.255371	1140.227295
67	0.6600	5.410134	-367.340302	1012.454773	61.562508	-361.998901	1015.636902	-17.950768	-346.484161	966.316772	35.831074	-341.325836	969.032104	34.631516	-283.745056	864.084229	262.537415	-361.411621	1212.102295	221.793594	-321.182648	1223.112305	274.778107	-383.479950	1187.744751	213.175385	-336.014343	1175.922607	264.637085	-400.285797	1140.046997
68	0.6700	5.425448	-367.356262	1012.458191	61.576862	-362.015137	1015.637634	-17.938400	-346.497406	966.322327	35.843914	-341.339111	969.035095	34.637932	-283.752502	864.090576	262.330200	-361.278748	1211.922485	221.610657	-321.008331	1222.894775	274.550842	-383.397736	1187.582153	212.957825	-335.928589	1175.726196	264.386658	-400.312622	1139.860352
69	0.6800	5.440822	-367.372101	1012.461548	61.591278	-362.031281	1015.638245	-17.925983	-346.510559	966.327881	35.856800	-341.352295	969.038025	34.644375	-283.759888	864.096863	262.125488	-361.125793	1211.733398	221.432587	-320.808105	1222.663696	274.324493	-383.302216	1187.412476	212.742599	-335.828796	1175.519409	264.137482	-400.336334	1139.667603
70	0.6900	5.456256	-367.387878	1012.464844	61.605759	-362.047333	1015.638916	-17.913515	-346.523651	966.333435	35.869736	-341.365448	969.040955	34.650845	-283.767273	864.103027	261.921234	-360.957123	1211.535767	221.256439	-320.587524	1222.420410	274.097931	-383.196411	1187.235596	212.528412	-335.717957	1175.302979	263.889587	-400.357452	1139.468506
71	0.7000	5.471750	-367.403564	1012.468140	61.620304	-362.063293	1015.639465	-17.900995	-346.536682	966.338928	35.882721	-341.378510	969.043762	34.657349	-283.774597	864.109192	261.715424	-360.777435	1211.329956	221.079315	-320.352600	1222.166504	273.869934	-383.083435	1187.051636	212.313889	-335.599304	1175.077148	263.642944	-400.376495	1139.263062
72	0.7100	5.487305	-367.419189	1012.471375	61.634914	-362.079193	1015.640015	-17.888424	-346.549652	966.344421	35.895756	-341.391510	969.046631	34.663879	-283.781891	864.115295	261.506042	-360.591492	1211.116821	220.898361	-320.109497	1221.903442	273.639435	-382.966461	1186.860718	212.097778	-335.476166	1174.842529	263.397552	-400.393951	1139.051270
73	0.7200	5.502919	-367.434692	1012.474609	61.649586	-362.094971	1015.640503	-17.875803	-346.562531	966.349915	35.908840	-341.404419	969.049377	34.670441	-283.789154	864.121338	261.291382	-360.404175	1210.896851	220.710922	-319.864441	1221.632935	273.405426	-382.848816	1186.662842	211.878830	-335.351959	1174.599976	263.153412	-400.410431	1138.833008
74	0.7300	5.518594	-367.450134	1012.477844	61.664322	-362.110687	1015.640930	-17.863129	-346.575348	966.355347	35.921978	-341.417297	969.052124	34.677029	-283.796387	864.127319	261.069763	-360.220245	1210.670776	220.514542	-319.623657	1221.356323	273.167114	-382.733673	1186.458008	211.655914	-335.230103	1174.349731	262.910553	-400.426392	1138.608398
75	0.7400	5.534328	-367.465485	1012.481018	61.679119	-362.126312	1015.641357	-17.850405	-346.588104	966.360718	35.935162	-341.430084	969.054810	34.683651	-283.803589	864.133240	260.839813	-360.044373	1210.438965	220.307053	-319.393158	1221.075195	272.923706	-382.624176	1186.246216	211.428040	-335.113861	1174.092773	262.669037	-400.442383	1138.377319
76	0.7500	5.550123	-367.480743	1012.484131	61.693985	-362.141846	1015.641724	-17.837629	-346.600800	966.366089	35.948395	-341.442841	969.057434	34.690300	-283.810760	864.139099	260.600433	-359.881012	1210.201904	220.086639	-319.178680	1220.790894	272.674713	-382.523285	1186.027466	211.194321	-335.006470	1173.829468	262.428833	-400.458862	1138.140015
77	0.7600	5.565977	-367.495941	1012.487244	61.708912	-362.157288	1015.642090	-17.824802	-346.613403	966.371460	35.961678	-341.455505	969.060059	34.696976	-283.817902	864.144897	260.350769	-359.734314	1209.959961	219.851822	-318.985565	1220.504639	272.419739	-382.433777	1185.801636	210.954071	-334.910919	1173.560547	262.190094	-400.476288	1137.896606
78	0.7700	5.581892	-367.511017	1012.490356	61.723900	-362.172668	1015.642334	-17.811924	-346.625946	966.376770	35.975010	-341.468079	969.062622	34.703682	-283.825012	864.150635	260.090271	-359.608032	1209.713257	219.601563	-318.818695	1220.217285	272.158630	-382.358185	1185.568604	210.706757	-334.830017	1173.286621	261.952820	-400.495056	1137.646973
