Field	Time	TopLeft:X	TopLeft:Y	TopLeft:Z	TopRight:X	TopRight:Y	TopRight:Z	BottomLeft:X	BottomLeft:Y	BottomLeft:Z	BottomRight:X	BottomRight:Y	BottomRight:Z	Brow:X	Brow:Y	Brow:Z	Tip:X	Tip:Y	Tip:Z	StickTopLeft:X	StickTopLeft:Y	StickTopLeft:Z	StickTopRight:X	StickTopRight:Y	StickTopRight:Z	StickBottomLeft:X	StickBottomLeft:Y	StickBottomLeft:Z	StickBottomRight:X	StickBottomRight:Y	StickBottomRight:Z
476	4.7500	7.615392	-384.365662	1002.573792	63.710457	-378.499207	1005.750977	-16.406088	-360.797333	957.914124	37.313213	-355.092804	960.896057	34.516136	-290.881836	860.369080	226.220383	-485.747986	1205.004395	192.155273	-492.961548	1203.267578	269.352600	-459.129028	1177.328613	150.384109	-486.534973	1173.745117	228.965317	-453.860413	1147.423096
477	4.7600	7.608379	-384.407440	1002.562134	63.702763	-378.540192	1005.740845	-16.413509	-360.833008	957.903931	37.304722	-355.126862	960.887390	34.507893	-290.899231	860.366577	226.599060	-486.324799	1204.609619	192.532104	-493.522491	1202.927002	269.665131	-459.712036	1176.897461	150.693985	-487.048218	1173.491089	229.203827	-454.405853	1147.077637
478	4.7700	7.601417	-384.448883	1002.550720	63.695133	-378.580933	1005.730957	-16.420860	-360.868500	957.893921	37.296322	-355.160706	960.878906	34.499718	-290.916595	860.364136	226.942047	-486.930695	1204.223755	192.872223	-494.129395	1202.584595	269.946320	-460.299652	1176.486572	150.975784	-487.609924	1173.227661	229.421951	-454.956787	1146.743042
479	4.7800	7.594502	-384.490051	1002.539490	63.687572	-378.621399	1005.721191	-16.428137	-360.903717	957.884094	37.288010	-355.194397	960.870605	34.491611	-290.933868	860.361816	227.245087	-487.566010	1203.848267	193.171036	-494.782074	1202.241455	270.193024	-460.893127	1176.098267	151.225677	-488.219727	1172.955200	229.617523	-455.513947	1146.420654
480	4.7900	7.587634	-384.530914	1002.528503	63.680077	-378.661591	1005.711609	-16.435343	-360.938751	957.874451	37.279789	-355.227875	960.862488	34.483574	-290.951111	860.359680	227.505234	-488.229919	1203.484497	193.425217	-495.478973	1201.898926	270.403137	-461.493256	1175.733765	151.440842	-488.875824	1172.674194	229.788986	-456.077667	1146.111328
481	4.8000	7.580811	-384.571472	1002.517639	63.672646	-378.701477	1005.702209	-16.442478	-360.973541	957.864990	37.271652	-355.261200	960.854492	34.475609	-290.968292	860.357605	227.720825	-488.920715	1203.133789	193.632858	-496.217194	1201.558350	270.575500	-462.100464	1175.393921	151.619446	-489.575043	1172.385864	229.935349	-456.648010	1145.815918
482	4.8100	7.574032	-384.611725	1002.506958	63.665276	-378.741119	1005.692993	-16.449545	-361.008148	957.855652	37.263607	-355.294312	960.846619	34.467712	-290.985443	860.355591	227.891525	-489.635773	1202.796631	193.793396	-496.992676	1201.220947	270.709991	-462.714783	1175.079102	151.760773	-490.313141	1172.091553	230.056274	-457.224609	1145.534668
483	4.8200	7.567296	-384.651642	1002.496521	63.657967	-378.780457	1005.683960	-16.456543	-361.042480	957.846558	37.255646	-355.327240	960.838989	34.459881	-291.002533	860.353760	228.018234	-490.371674	1202.473877	193.907608	-497.800293	1200.888062	270.807434	-463.335754	1174.788696	151.865097	-491.084717	1171.792969	230.152008	-457.806763	1145.267822
484	4.8300	7.560601	-384.691284	1002.486267	63.650719	-378.819519	1005.675049	-16.463474	-361.076599	957.837646	37.247768	-355.359985	960.831482	34.452122	-291.019562	860.352051	228.103058	-491.124359	1202.165283	193.977539	-498.634064	1200.561035	270.869568	-463.962616	1174.521973	151.933685	-491.883575	1171.491821	230.223373	-458.393402	1145.015137
485	4.8400	7.553946	-384.730621	1002.476135	63.643532	-378.858307	1005.666382	-16.470339	-361.110504	957.828918	37.239983	-355.392517	960.824097	34.444435	-291.036530	860.350403	228.149200	-491.889221	1201.870972	194.006409	-499.487427	1200.240845	270.899048	-464.594208	1174.277100	151.968735	-492.702759	1171.190308	230.271683	-458.983154	1144.776245
486	4.8500	7.547330	-384.769623	1002.466248	63.636402	-378.896790	1005.657837	-16.477135	-361.144165	957.820313	37.232277	-355.424896	960.816895	34.436813	-291.053467	860.348877	228.160797	-492.661346	1201.590454	193.998459	-500.353271	1199.928589	270.899200	-465.229034	1174.052490	151.973267	-493.534851	1170.890381	230.298782	-459.574371	1144.550659
487	4.8600	7.540752	-384.808319	1002.456482	63.629330	-378.935028	1005.649475	-16.483868	-361.177612	957.811890	37.224659	-355.457062	960.809875	34.429264	-291.070343	860.347473	228.142776	-493.435455	1201.323120	193.958786	-501.224213	1199.625122	270.873932	-465.865356	1173.845703	151.951019	-494.372040	1170.594116	230.306885	-460.165131	1144.337646
488	4.8700	7.534210	-384.846680	1002.446960	63.622311	-378.972931	1005.641296	-16.490536	-361.210815	957.803650	37.217125	-355.489014	960.802979	34.421783	-291.087128	860.346191	228.100647	-494.206238	1201.067871	193.893143	-502.092712	1199.331055	270.827698	-466.501068	1173.654175	151.906250	-495.206390	1170.303833	230.298538	-460.753265	1144.136230
489	4.8800	7.527703	-384.884766	1002.437561	63.615349	-379.010590	1005.633240	-16.497139	-361.243805	957.795593	37.209671	-355.520782	960.796265	34.414371	-291.103882	860.345032	228.040359	-494.968262	1200.823975	193.807800	-502.951263	1199.047119	270.765289	-467.133942	1173.475342	151.843704	-496.030060	1170.021484	230.276581	-461.336395	1143.945557
490	4.8900	7.521231	-384.922516	1002.428345	63.608440	-379.047913	1005.625427	-16.503679	-361.276550	957.787720	37.202305	-355.552368	960.789673	34.407028	-291.120605	860.343933	227.968063	-495.716187	1200.590210	193.709213	-503.792603	1198.773682	270.691650	-467.761475	1173.306396	151.768311	-496.835236	1169.748901	230.243988	-461.912109	1143.764404
491	4.9000	7.514791	-384.959961	1002.419312	63.601589	-379.084991	1005.617676	-16.510159	-361.309052	957.779968	37.195019	-355.583740	960.783264	34.399754	-291.137238	860.342957	227.889893	-496.444824	1200.365479	193.603943	-504.609589	1198.511353	270.611816	-468.381042	1173.144531	151.685135	-497.614563	1169.488159	230.203827	-462.477753	1143.591919
492	4.9100	7.508385	-384.997070	1002.410461	63.594784	-379.121765	1005.610168	-16.516575	-361.341309	957.772400	37.187813	-355.614929	960.776978	34.392551	-291.153809	860.342041	227.811798	-497.149170	1200.148804	193.498306	-505.395660	1198.260376	270.530640	-468.989868	1172.987183	151.599136	-498.361084	1169.240967	230.159164	-463.030670	1143.426880
493	4.9200	7.502009	-385.033875	1002.401794	63.588036	-379.158234	1005.602783	-16.522930	-361.373352	957.764954	37.180691	-355.645905	960.770813	34.385414	-291.170349	860.341309	227.739349	-497.824585	1199.939209	193.398315	-506.144562	1198.021118	270.452820	-469.585144	1172.832153	151.515091	-499.068329	1169.008789	230.113007	-463.568237	1143.268555
494	4.9300	7.495664	-385.070343	1002.393250	63.581333	-379.194397	1005.595581	-16.529224	-361.405151	957.757751	37.173653	-355.676666	960.764832	34.378349	-291.186798	860.340637	227.677628	-498.466675	1199.736084	193.309372	-506.850739	1197.793945	270.382629	-470.163940	1172.677246	151.437347	-499.730591	1168.793213	230.068176	-464.087769	1143.115967
495	4.9400	7.489349	-385.106506	1002.384888	63.574684	-379.230286	1005.588501	-16.535460	-361.436707	957.750610	37.166691	-355.707245	960.758972	34.371353	-291.203217	860.340088	227.630966	-499.071472	1199.538818	193.236206	-507.509186	1197.579468	270.323853	-470.723389	1172.520752	151.369797	-500.342834	1168.595337	230.027252	-464.586731	1142.968384
496	4.9500	7.483062	-385.142365	1002.376709	63.568081	-379.265900	1005.581604	-16.541636	-361.468048	957.743713	37.159813	-355.737610	960.753235	34.364429	-291.219543	860.339600	227.602936	-499.635468	1199.347290	193.182709	-508.115601	1197.377930	270.279694	-471.260712	1172.361450	151.315735	-500.900757	1168.416260	229.992554	-465.062592	1142.825195
497	4.9600	7.476803	-385.177887	1002.368652	63.561527	-379.301178	1005.574829	-16.547752	-361.499115	957.736938	37.153011	-355.767792	960.747681	34.357571	-291.235840	860.339233	227.596283	-500.155548	1199.161377	193.151840	-508.666351	1197.190063	270.252808	-471.773102	1172.198486	151.277771	-501.400940	1168.256836	229.966064	-465.513092	1142.686035
498	4.9700	7.470572	-385.213074	1002.360779	63.555023	-379.336182	1005.568237	-16.553812	-361.529968	957.730286	37.146290	-355.797729	960.742249	34.350780	-291.252045	860.338989	227.612778	-500.629120	1198.981445	193.145584	-509.158630	1197.016235	270.245026	-472.257965	1172.031372	151.257797	-501.840820	1168.117798	229.949387	-465.936035	1142.550537
499	4.9800	7.464366	-385.247955	1002.353027	63.548565	-379.370880	1005.561768	-16.559813	-361.560547	957.723816	37.139648	-355.827515	960.736938	34.344063	-291.268219	860.338806	227.653305	-501.054138	1198.807983	193.164948	-509.590363	1196.857178	270.257538	-472.712891	1171.860352	151.256943	-502.218750	1167.999634	229.943710	-466.329559	1142.418823
500	4.9900	7.458188	-385.282532	1002.345459	63.542152	-379.405304	1005.555481	-16.565758	-361.590912	957.717468	37.133087	-355.857056	960.731812	34.337410	-291.284302	860.338745	227.717819	-501.429077	1198.641846	193.209946	-509.960327	1196.713623	270.290833	-473.135681	1171.685791	151.275604	-502.533844	1167.902588	229.949844	-466.691925	1142.290894
501	5.0000	7.452034	-385.316772	1002.338074	63.535782	-379.439423	1005.549316	-16.571646	-361.621033	957.711304	37.126598	-355.886414	960.726807	34.330830	-291.300354	860.338745	227.805405	-501.752991	1198.483887	193.279663	-510.268066	1196.585938	270.344696	-473.524323	1171.508667	151.313461	-502.786224	1167.826660	229.968170	-467.021759	1142.166992
502	5.0100	7.445904	-385.350677	1002.330811	63.529461	-379.473236	1005.543335	-16.577477	-361.650909	957.705261	37.120193	-355.915527	960.721924	34.324318	-291.316315	860.338867	227.914413	-502.025421	1198.335205	193.372375	-510.513885	1196.474976	270.418243	-473.877197	1171.330322	151.369537	-502.976776	1167.771606	229.998703	-467.317902	1142.047363
503	5.0200	7.439799	-385.384277	1002.323669	63.523182	-379.506744	1005.537415	-16.583254	-361.680542	957.699402	37.113861	-355.944458	960.717163	34.317875	-291.332214	860.339050	228.042465	-502.246582	1198.197021	193.485596	-510.698944	1196.380859	270.510040	-474.192932	1171.152100	151.442230	-503.107208	1167.736938	230.041031	-467.579529	1141.932739
504	5.0300	7.433718	-385.417572	1002.316711	63.516949	-379.539948	1005.531738	-16.588976	-361.709961	957.693665	37.107609	-355.973206	960.712524	34.311497	-291.348053	860.339355	228.186630	-502.417206	1198.070557	193.616241	-510.825104	1196.304199	270.618134	-474.470520	1170.975952	151.529480	-503.179993	1167.722046	230.094482	-467.806122	1141.823486
505	5.0400	7.427660	-385.450500	1002.309875	63.510757	-379.572876	1005.526123	-16.594641	-361.739105	957.688049	37.101433	-356.001709	960.708008	34.305191	-291.363831	860.339783	228.343536	-502.538574	1197.956787	193.760773	-510.894989	1196.244995	270.740112	-474.709320	1170.803711	151.628815	-503.198273	1167.726074	230.158020	-467.997467	1141.720337
506	5.0500	7.421625	-385.483154	1002.303162	63.504612	-379.605499	1005.520691	-16.600254	-361.768005	957.682556	37.095333	-356.029999	960.703674	34.298954	-291.379547	860.340271	228.509521	-502.612488	1197.857056	193.915329	-510.911743	1196.203247	270.873260	-474.909027	1170.637573	151.737473	-503.165802	1167.747681	230.230423	-468.153687	1141.624146
507	5.0600	7.415612	-385.515472	1002.296631	63.498505	-379.637817	1005.515381	-16.605812	-361.796661	957.677246	37.089306	-356.058105	960.699402	34.292786	-291.395172	860.340881	228.680756	-502.641266	1197.771973	194.075897	-510.879211	1196.178589	271.014679	-475.069733	1170.479492	151.852509	-503.086853	1167.785522	230.310211	-468.275116	1141.535278
508	5.0700	7.409622	-385.547455	1002.290222	63.492443	-379.669861	1005.510193	-16.611317	-361.825104	957.672058	37.083359	-356.085999	960.695313	34.286686	-291.410767	860.341553	228.853378	-502.627594	1197.702393	194.238449	-510.801605	1196.170654	271.161316	-475.191864	1170.331299	151.970963	-502.966034	1167.838135	230.395813	-468.362488	1141.454712
509	5.0800	7.403653	-385.579163	1002.283997	63.486420	-379.701599	1005.505127	-16.616768	-361.853271	957.666992	37.077484	-356.113678	960.691284	34.280651	-291.426270	860.342285	229.023651	-502.574524	1197.648682	194.399078	-510.683533	1196.178589	271.310089	-475.276184	1170.195068	152.089844	-502.808350	1167.903809	230.485565	-468.416687	1141.382690
510	5.0900	7.397707	-385.610504	1002.277832	63.480442	-379.733032	1005.500244	-16.622168	-361.881195	957.662109	37.071686	-356.141144	960.687439	34.274689	-291.441711	860.343140	229.188019	-502.485413	1197.611206	194.554123	-510.529816	1196.201538	271.458038	-475.323761	1170.072388	152.206345	-502.618896	1167.980591	230.577759	-468.438965	1141.320068
511	5.1000	7.391781	-385.641541	1002.271851	63.474503	-379.764160	1005.495422	-16.627514	-361.908905	957.657288	37.065960	-356.168396	960.683655	34.268791	-291.457062	860.344055	229.343307	-502.363892	1197.589844	194.700302	-510.345428	1196.238281	271.602264	-475.335999	1169.964600	152.317902	-502.402832	1168.066650	230.670715	-468.430664	1141.267090
512	5.1100	7.385877	-385.672272	1002.265991	63.468605	-379.794983	1005.490784	-16.632807	-361.936340	957.652649	37.060310	-356.195435	960.680054	34.262966	-291.472382	860.345093	229.486664	-502.213654	1197.584229	194.834747	-510.135315	1196.287476	271.740234	-475.314514	1169.872925	152.422211	-502.165283	1168.160034	230.762817	-468.393402	1141.223999
513	5.1200	7.379994	-385.702698	1002.260254	63.462746	-379.825531	1005.486267	-16.638048	-361.963562	957.648071	37.054733	-356.222260	960.676514	34.257206	-291.487610	860.346191	229.615753	-502.038452	1197.593994	194.955124	-509.904388	1196.347778	271.869629	-475.261169	1169.798096	152.517349	-501.911163	1168.258789	230.852600	-468.328918	1141.190918
514	5.1300	7.374133	-385.732788	1002.254639	63.456932	-379.855774	1005.481873	-16.643238	-361.990509	957.643677	37.049232	-356.248901	960.673157	34.251514	-291.502777	860.347351	229.728760	-501.842041	1197.618042	195.059647	-509.657227	1196.417480	271.988556	-475.178009	1169.740723	152.601776	-501.645142	1168.360962	230.938690	-468.239105	1141.168091
515	5.1400	7.368292	-385.762573	1002.249146	63.451153	-379.885742	1005.477600	-16.648376	-362.017242	957.639404	37.043804	-356.275299	960.669861	34.245888	-291.517883	860.348633	229.824356	-501.628052	1197.655518	195.147110	-509.398163	1196.495117	272.095428	-475.067200	1169.700806	152.674377	-501.371490	1168.464844	231.019943	-468.125946	1141.155151
516	5.1500	7.362473	-385.792023	1002.243835	63.445419	-379.915405	1005.473450	-16.653463	-362.043732	957.635193	37.038448	-356.301514	960.666687	34.240334	-291.532898	860.349976	229.901825	-501.399963	1197.705200	195.216873	-509.131134	1196.578979	272.189148	-474.931000	1169.678223	152.734482	-501.094055	1168.568726	231.095383	-467.991425	1141.151855
517	5.1600	7.356675	-385.821198	1002.238586	63.439724	-379.944763	1005.469360	-16.658499	-362.069946	957.631165	37.033169	-356.327484	960.663635	34.234844	-291.547852	860.351440	229.960922	-501.161041	1197.765625	195.268860	-508.859528	1196.667480	272.269012	-474.771820	1169.672363	152.781799	-500.816193	1168.671143	231.164261	-467.837646	1141.157837
518	5.1700	7.350898	-385.850037	1002.233459	63.434067	-379.973816	1005.465454	-16.663485	-362.095947	957.627258	37.027958	-356.353271	960.660645	34.229424	-291.562744	860.352966	230.001968	-500.914246	1197.835449	195.303543	-508.586365	1196.759033	272.334747	-474.591980	1169.682373	152.816513	-500.540771	1168.770752	231.226059	-467.666656	1141.172485
519	5.1800	7.345143	-385.878571	1002.228455	63.428452	-380.002594	1005.461670	-16.668419	-362.121704	957.623413	37.022823	-356.378845	960.657837	34.224068	-291.577576	860.354553	230.025711	-500.662292	1197.912842	195.321869	-508.314056	1196.852417	272.386505	-474.393921	1169.707153	152.839127	-500.270020	1168.866333	231.280457	-467.480530	1141.194946
520	5.1900	7.339409	-385.906799	1002.223572	63.422878	-380.031067	1005.457947	-16.673302	-362.147217	957.619751	37.017757	-356.404175	960.655090	34.218781	-291.592316	860.356201	230.033340	-500.407532	1197.996460	195.325211	-508.044525	1196.946167	272.424713	-474.179901	1169.745361	152.850510	-500.005798	1168.957153	231.327393	-467.281250	1141.224731
521	5.2000	7.333698	-385.934692	1002.218811	63.417343	-380.059265	1005.454407	-16.678133	-362.172516	957.616150	37.012768	-356.429321	960.652466	34.213562	-291.606995	860.357971	230.026428	-500.152008	1198.084351	195.315308	-507.779236	1197.039185	272.450256	-473.952271	1169.795288	152.851837	-499.749359	1169.042358	231.366943	-467.070770	1141.260620
522	5.2100	7.328008	-385.962311	1002.214172	63.411846	-380.087158	1005.450928	-16.682915	-362.197540	957.612671	37.007847	-356.454254	960.649902	34.208408	-291.621582	860.359741	230.006836	-499.897522	1198.175171	195.294220	-507.519196	1197.130249	272.464233	-473.713196	1169.855103	152.844513	-499.501495	1169.121582	231.399445	-466.850983	1141.301880
523	5.2200	7.322341	-385.989624	1002.209595	63.406391	-380.114777	1005.447571	-16.687647	-362.222321	957.609314	37.002998	-356.479004	960.647522	34.203323	-291.636108	860.361633	229.976624	-499.645416	1198.266968	195.264191	-507.264984	1197.218384	272.468048	-473.464783	1169.923096	152.830139	-499.262634	1169.194458	231.425308	-466.623566	1141.347412
524	5.2300	7.316697	-386.016632	1002.205200	63.400978	-380.142120	1005.444336	-16.692327	-362.246887	957.606079	36.998222	-356.503510	960.645203	34.198303	-291.650574	860.363647	229.938095	-499.396973	1198.358398	195.227646	-507.016937	1197.302979	272.463196	-473.208954	1169.997192	152.810486	-499.032898	1169.260742	231.445160	-466.390259	1141.396240
525	5.2400	7.311075	-386.043304	1002.200867	63.395607	-380.169159	1005.441162	-16.696957	-362.271210	957.602966	36.993519	-356.527802	960.642944	34.193348	-291.664948	860.365662	229.893570	-499.153015	1198.447998	195.187042	-506.775055	1197.383301	272.451416	-472.947601	1170.075439	152.787338	-498.812103	1169.320435	231.459686	-466.152527	1141.447144
526	5.2500	7.305478	-386.069702	1002.196655	63.390274	-380.195892	1005.438110	-16.701536	-362.295288	957.599915	36.988888	-356.551910	960.640808	34.188461	-291.679260	860.367798	229.845444	-498.914307	1198.534180	195.144882	-506.539215	1197.458496	272.434357	-472.682373	1170.155884	152.762543	-498.599854	1169.373535	231.469635	-465.911804	1141.499390
527	5.2600	7.299904	-386.095825	1002.192566	63.384983	-380.222351	1005.435181	-16.706066	-362.319153	957.596985	36.984325	-356.575775	960.638794	34.183643	-291.693481	860.369995	229.796051	-498.681366	1198.615845	195.103592	-506.309204	1197.528198	272.413849	-472.414795	1170.236572	152.737946	-498.395660	1169.420410	231.475830	-465.669342	1141.551758
528	5.2700	7.294354	-386.121613	1002.188538	63.379730	-380.248535	1005.432312	-16.710545	-362.342743	957.594116	36.979836	-356.599457	960.636841	34.178886	-291.707642	860.372253	229.747604	-498.454559	1198.691772	195.065445	-506.084656	1197.592041	272.391541	-472.146301	1170.315796	152.715240	-498.198944	1169.461060	231.479080	-465.426300	1141.603394
529	5.2800	7.288830	-386.147125	1002.184631	63.374523	-380.274445	1005.429626	-16.714973	-362.366119	957.591431	36.975418	-356.622925	960.635010	34.174198	-291.721741	860.374573	229.702164	-498.234100	1198.761108	195.032501	-505.865265	1197.649414	272.369019	-471.878021	1170.391968	152.696014	-498.009125	1169.495972	231.480194	-465.183655	1141.653687
530	5.2900	7.283331	-386.172333	1002.180786	63.369354	-380.300049	1005.426941	-16.719351	-362.389282	957.588806	36.971069	-356.646179	960.633301	34.169575	-291.735748	860.376953	229.661560	-498.020172	1198.822998	195.006622	-505.650726	1197.700317	272.347748	-471.611053	1170.463623	152.681702	-497.825623	1169.525146	231.479904	-464.942291	1141.701660
531	5.3000	7.277858	-386.197266	1002.177063	63.364231	-380.325409	1005.424438	-16.723677	-362.412201	957.586243	36.966793	-356.669220	960.631592	34.165020	-291.749695	860.379395	229.627380	-497.812714	1198.876709	194.989334	-505.440826	1197.744507	272.328949	-471.346283	1170.529785	152.673477	-497.647919	1169.549194	231.478882	-464.702942	1141.746826
532	5.3100	7.272412	-386.221893	1002.173462	63.359150	-380.350464	1005.421936	-16.727953	-362.434875	957.583801	36.962589	-356.692078	960.630066	34.160526	-291.763550	860.381958	229.600845	-497.611755	1198.921997	194.981812	-505.235382	1197.781738	272.313690	-471.084381	1170.589233	152.672256	-497.475555	1169.568237	231.477707	-464.466187	1141.788818
533	5.3200	7.266993	-386.246246	1002.169922	63.354111	-380.375244	1005.419617	-16.732178	-362.457306	957.581482	36.958454	-356.714691	960.628540	34.156101	-291.777344	860.384521	229.582855	-497.417084	1198.958618	194.984863	-505.034241	1197.812012	272.302704	-470.825928	1170.641602	152.678696	-497.308167	1169.582764	231.476837	-464.232513	1141.827148
534	5.3300	7.261602	-386.270294	1002.166504	63.349113	-380.399750	1005.417297	-16.736351	-362.479553	957.579224	36.954388	-356.737122	960.627197	34.151737	-291.791077	860.387146	229.573959	-497.228485	1198.986572	194.998871	-504.837311	1197.835571	272.296448	-470.571320	1170.686401	152.693100	-497.145447	1169.593018	231.476578	-464.002319	1141.861816
535	5.3400	7.256240	-386.294067	1002.163147	63.344162	-380.423981	1005.415161	-16.740475	-362.501526	957.577087	36.950397	-356.759369	960.625854	34.147442	-291.804688	860.389893	229.574295	-497.045654	1199.006104	195.023834	-504.644562	1197.852661	272.295197	-470.320801	1170.723755	152.715500	-496.987091	1169.599487	231.477142	-463.775818	1141.892578
536	5.3500	7.250908	-386.317566	1002.159912	63.339256	-380.447937	1005.413025	-16.744545	-362.523285	957.575012	36.946476	-356.781372	960.624634	34.143208	-291.818268	860.392639	229.583588	-496.868195	1199.017822	195.059296	-504.455933	1197.863525	272.298828	-470.074493	1170.753662	152.745544	-496.832916	1169.602539	231.478561	-463.553192	1141.919678
537	5.3600	7.245606	-386.340790	1002.156738	63.334393	-380.471619	1005.411011	-16.748564	-362.544830	957.573059	36.942623	-356.803192	960.623474	34.139042	-291.831757	860.395508	229.601227	-496.695587	1199.022583	195.104370	-504.271301	1197.868774	272.306976	-469.832428	1170.776611	152.782593	-496.682648	1169.602661	231.480728	-463.334473	1141.943359
538	5.3700	7.240335	-386.363739	1002.153687	63.329578	-380.495056	1005.409119	-16.752531	-362.566162	957.571167	36.938843	-356.824799	960.622437	34.134937	-291.845154	860.398376	229.626190	-496.527252	1199.020996	195.157791	-504.090546	1197.869263	272.319031	-469.594452	1170.793457	152.825668	-496.536072	1169.600586	231.483414	-463.119690	1141.963989
539	5.3800	7.235096	-386.386383	1002.150635	63.324806	-380.518188	1005.407227	-16.756447	-362.587250	957.569336	36.935131	-356.846222	960.621460	34.130901	-291.858490	860.401367	229.657150	-496.362549	1199.014526	195.217896	-503.913483	1197.865601	272.334106	-469.360413	1170.805176	152.873505	-496.392914	1169.596558	231.486221	-462.908783	1141.981934
540	5.3900	7.229890	-386.408783	1002.147766	63.320084	-380.541077	1005.405457	-16.760311	-362.608093	957.567627	36.931496	-356.867432	960.620544	34.126926	-291.871765	860.404358	229.692429	-496.200684	1199.004517	195.282730	-503.739746	1197.859009	272.351135	-469.130035	1170.812866	152.924606	-496.252808	1169.591431	231.488693	-462.701569	1141.997803
541	5.4000	7.224718	-386.430878	1002.144897	63.315403	-380.563721	1005.403809	-16.764122	-362.628754	957.565979	36.927925	-356.888428	960.619690	34.123013	-291.884949	860.407471	229.730148	-496.040924	1198.992310	195.350037	-503.568970	1197.850464	272.368866	-468.903046	1170.817871	152.977219	-496.115387	1169.585815	231.490219	-462.497955	1142.012207
542	5.4100	7.219580	-386.452728	1002.142151	63.310776	-380.586060	1005.402161	-16.767879	-362.649170	957.564453	36.924427	-356.909241	960.618958	34.119167	-291.898041	860.410583	229.768188	-495.882416	1198.979614	195.417374	-503.400635	1197.841431	272.385925	-468.679047	1170.821411	153.029480	-495.980133	1169.580566	231.490143	-462.297699	1142.026001
543	5.4200	7.214478	-386.474335	1002.139465	63.306194	-380.608185	1005.400635	-16.771584	-362.669373	957.562988	36.921001	-356.929840	960.618225	34.115383	-291.911072	860.413757	229.804337	-495.724304	1198.968018	195.482117	-503.234222	1197.833008	272.400818	-468.457764	1170.825195	153.079330	-495.846588	1169.576172	231.487747	-462.100677	1142.039673
544	5.4300	7.209412	-386.495636	1002.136841	63.301662	-380.630005	1005.399170	-16.775234	-362.689362	957.561584	36.917645	-356.950226	960.617615	34.111660	-291.924011	860.416992	229.836319	-495.565735	1198.959229	195.541626	-503.069031	1197.826538	272.412109	-468.238892	1170.830322	153.124771	-495.714081	1169.573730	231.482285	-461.906677	1142.053955
545	5.4400	7.204384	-386.516693	1002.134338	63.297180	-380.651611	1005.397766	-16.778831	-362.709137	957.560242	36.914360	-356.970459	960.617065	34.108006	-291.936890	860.420288	229.861847	-495.405914	1198.954712	195.593277	-502.904419	1197.823608	272.418274	-468.022125	1170.838501	153.163712	-495.582001	1169.573853	231.473022	-461.715546	1142.069580
546	5.4500	7.199395	-386.537506	1002.131897	63.292747	-380.672943	1005.396484	-16.782375	-362.728699	957.559021	36.911148	-356.990448	960.616638	34.104408	-291.949677	860.423645	229.878738	-495.244110	1198.956177	195.634552	-502.739716	1197.825195	272.417938	-467.807251	1170.850952	153.194229	-495.449677	1169.577148	231.459198	-461.527161	1142.087280
547	5.4600	7.194445	-386.558044	1002.129517	63.288364	-380.694000	1005.395203	-16.785864	-362.748047	957.557861	36.908005	-357.010284	960.616211	34.100876	-291.962402	860.427002	229.884995	-495.079742	1198.964966	195.663147	-502.574188	1197.832764	272.409760	-467.594208	1170.868774	153.214493	-495.316437	1169.584473	231.440155	-461.341522	1142.107422
548	5.4700	7.189537	-386.578339	1002.127197	63.284039	-380.714844	1005.394043	-16.789299	-362.767181	957.556763	36.904934	-357.029877	960.615845	34.097404	-291.975037	860.430481	229.878815	-494.912231	1198.982056	195.677002	-502.407257	1197.847290	272.392670	-467.382874	1170.892944	153.222900	-495.181671	1169.596191	231.415268	-461.158569	1142.130615
549	5.4800	7.184670	-386.598358	1002.124939	63.279762	-380.735413	1005.392883	-16.792679	-362.786102	957.555725	36.901932	-357.049316	960.615601	34.093998	-291.987610	860.433960	229.858719	-494.741272	1199.008423	195.674393	-502.238373	1197.869385	272.365692	-467.173370	1170.924194	153.218094	-495.044769	1169.613037	231.384003	-460.978394	1142.157227
550	5.4900	7.179846	-386.618164	1002.122742	63.275539	-380.755768	1005.391846	-16.796001	-362.804840	957.554749	36.899002	-357.068542	960.615356	34.090652	-292.000092	860.437500	229.823547	-494.566650	1199.044922	195.654007	-502.067139	1197.900024	272.328094	-466.965851	1170.963257	153.199020	-494.905273	1169.635132	231.345932	-460.801147	1142.187378
551	5.5000	7.175066	-386.637695	1002.120667	63.271370	-380.775848	1005.390869	-16.799269	-362.823334	957.553894	36.896145	-357.087585	960.615234	34.087368	-292.012512	860.441101	229.772522	-494.388367	1199.091553	195.614990	-501.893250	1197.939453	272.279419	-466.760620	1171.010132	153.164978	-494.762726	1169.662842	231.300766	-460.627045	1142.221313
552	5.5100	7.170332	-386.657013	1002.118591	63.267258	-380.795685	1005.389893	-16.802481	-362.841644	957.553101	36.893356	-357.106445	960.615112	34.084145	-292.024841	860.444763	229.705307	-494.206604	1199.148560	195.556946	-501.716553	1197.987671	272.219452	-466.558105	1171.065063	153.115601	-494.616943	1169.696045	231.248291	-460.456390	1142.259033
553	5.5200	7.165645	-386.676056	1002.116577	63.263199	-380.815308	1005.389038	-16.805635	-362.859741	957.552307	36.890644	-357.125092	960.615112	34.080982	-292.037109	860.448425	229.621964	-494.021698	1199.215576	195.479965	-501.537079	1198.044800	272.148285	-466.358765	1171.127686	153.050903	-494.467712	1169.734741	231.188446	-460.289581	1142.300293
