Field	Time	TopLeft:X	TopLeft:Y	TopLeft:Z	TopRight:X	TopRight:Y	TopRight:Z	BottomLeft:X	BottomLeft:Y	BottomLeft:Z	BottomRight:X	BottomRight:Y	BottomRight:Z	Brow:X	Brow:Y	Brow:Z	Tip:X	Tip:Y	Tip:Z	StickTopLeft:X	StickTopLeft:Y	StickTopLeft:Z	StickTopRight:X	StickTopRight:Y	StickTopRight:Z	StickBottomLeft:X	StickBottomLeft:Y	StickBottomLeft:Z	StickBottomRight:X	StickBottomRight:Y	StickBottomRight:Z
237	2.3600	-35.474697	-339.670776	1008.618042	20.709999	-343.579071	1011.817139	-55.057285	-312.290680	964.168518	-1.218838	-316.212524	967.068909	7.234499	-252.461136	865.774414	168.591049	-378.040192	1209.015625	182.874969	-397.807617	1184.029907	128.218124	-337.307587	1219.155762	178.686310	-409.327026	1133.987549	125.069946	-346.808228	1170.106934
238	2.3700	-35.477631	-339.671143	1008.617310	20.707182	-343.579071	1011.817444	-55.059822	-312.292175	964.166992	-1.221339	-316.212463	967.068848	7.233104	-252.461548	865.774658	168.514938	-377.890076	1208.908936	182.825378	-397.679138	1183.910156	128.114243	-337.143677	1219.041748	178.654846	-409.219482	1133.851685	125.024467	-346.693390	1169.965942
239	2.3800	-35.480556	-339.671478	1008.616516	20.704367	-343.579071	1011.817688	-55.062355	-312.293671	964.165466	-1.223838	-316.212402	967.068848	7.231711	-252.461945	865.774841	168.433929	-377.740814	1208.805542	182.772583	-397.551666	1183.792847	128.003860	-336.980347	1218.930786	178.621613	-409.113068	1133.717529	124.976700	-346.579254	1169.826172
240	2.3900	-35.483482	-339.671844	1008.615784	20.701555	-343.579071	1011.817993	-55.064888	-312.295166	964.163940	-1.226334	-316.212311	967.068787	7.230320	-252.462341	865.775024	168.348511	-377.592804	1208.704712	182.716858	-397.425385	1183.677612	127.887726	-336.818115	1218.822510	178.586716	-409.007782	1133.584839	124.926834	-346.465973	1169.687622
241	2.4000	-35.486404	-339.672180	1008.614990	20.698744	-343.579071	1011.818298	-55.067421	-312.296692	964.162415	-1.228828	-316.212250	967.068726	7.228931	-252.462738	865.775208	168.259247	-377.446381	1208.606201	182.658493	-397.300385	1183.564209	127.766701	-336.657562	1218.716431	178.550247	-408.903687	1133.453613	124.875061	-346.353638	1169.550049
242	2.4100	-35.489323	-339.672516	1008.614197	20.695938	-343.579071	1011.818604	-55.069950	-312.298218	964.160889	-1.231319	-316.212189	967.068665	7.227544	-252.463135	865.775452	168.166748	-377.301880	1208.509644	182.597809	-397.176849	1183.452393	127.641678	-336.499207	1218.612183	178.512314	-408.800842	1133.323730	124.821594	-346.242279	1169.413208
243	2.4200	-35.492233	-339.672852	1008.613464	20.693134	-343.579041	1011.818848	-55.072479	-312.299774	964.159363	-1.233807	-316.212097	967.068604	7.226160	-252.463516	865.775635	168.071625	-377.159637	1208.414429	182.535110	-397.054871	1183.341919	127.513618	-336.343475	1218.509155	178.473022	-408.699219	1133.195068	124.766647	-346.132019	1169.277222
244	2.4300	-35.495144	-339.673187	1008.612671	20.690334	-343.579041	1011.819153	-55.075005	-312.301300	964.157837	-1.236291	-316.212036	967.068542	7.224778	-252.463913	865.775818	167.974548	-377.019897	1208.320068	182.470749	-396.934631	1183.232422	127.383537	-336.190857	1218.407104	178.432480	-408.598877	1133.067261	124.710457	-346.022949	1169.141968
245	2.4400	-35.498047	-339.673492	1008.611938	20.687540	-343.579010	1011.819458	-55.077530	-312.302856	964.156250	-1.238772	-316.211945	967.068542	7.223398	-252.464294	865.776001	167.876160	-376.882935	1208.226074	182.405060	-396.816193	1183.123413	127.252464	-336.041656	1218.305298	178.390839	-408.499847	1132.940552	124.653244	-345.915100	1169.007080
246	2.4500	-35.500942	-339.673828	1008.611145	20.684748	-343.579010	1011.819702	-55.080051	-312.304413	964.154724	-1.241249	-316.211853	967.068481	7.222022	-252.464676	865.776184	167.777145	-376.748993	1208.132080	182.338394	-396.699677	1183.014893	127.121445	-335.896240	1218.203369	178.348190	-408.402130	1132.814575	124.595245	-345.808594	1168.872559
247	2.4600	-35.503838	-339.674133	1008.610413	20.681961	-343.578979	1011.820007	-55.082569	-312.305969	964.153198	-1.243723	-316.211761	967.068420	7.220648	-252.465057	865.776367	167.678207	-376.618225	1208.037476	182.271103	-396.585144	1182.906494	126.991539	-335.754852	1218.100708	178.304672	-408.305756	1132.689331	124.536690	-345.703400	1168.738159
248	2.4700	-35.506725	-339.674438	1008.609619	20.679178	-343.578949	1011.820251	-55.085083	-312.307526	964.151611	-1.246192	-316.211670	967.068359	7.219276	-252.465439	865.776550	167.580002	-376.490814	1207.942017	182.203522	-396.472687	1182.797852	126.863785	-335.617767	1217.997070	178.260422	-408.210754	1132.564575	124.477814	-345.599670	1168.604004
249	2.4800	-35.509605	-339.674744	1008.608887	20.676399	-343.578918	1011.820557	-55.087593	-312.309113	964.150085	-1.248656	-316.211578	967.068298	7.217909	-252.465805	865.776733	167.483215	-376.366882	1207.845093	182.136032	-396.362366	1182.688721	126.739204	-335.485077	1217.891724	178.215530	-408.117096	1132.440186	124.418846	-345.497345	1168.469849
250	2.4900	-35.512482	-339.675049	1008.608093	20.673626	-343.578857	1011.820862	-55.090103	-312.310669	964.148499	-1.251116	-316.211487	967.068237	7.216544	-252.466171	865.776917	167.388474	-376.246521	1207.746338	182.068924	-396.254181	1182.578857	126.618782	-335.356964	1217.784424	178.170151	-408.024780	1132.316162	124.360008	-345.396545	1168.335449
251	2.5000	-35.515350	-339.675354	1008.607361	20.670860	-343.578827	1011.821106	-55.092609	-312.312256	964.146973	-1.253571	-316.211395	967.068237	7.215182	-252.466537	865.777100	167.296371	-376.129791	1207.645264	182.002548	-396.148193	1182.468018	126.503448	-335.233521	1217.674683	178.124390	-407.933868	1132.192383	124.301498	-345.297272	1168.200928
252	2.5100	-35.518215	-339.675629	1008.606567	20.668098	-343.578766	1011.821411	-55.095108	-312.313843	964.145386	-1.256021	-316.211273	967.068176	7.213825	-252.466904	865.777283	167.207520	-376.016693	1207.541748	181.937180	-396.044403	1182.356079	126.394066	-335.114716	1217.562256	178.078354	-407.844299	1132.068726	124.243515	-345.199524	1168.066040
253	2.5200	-35.521072	-339.675934	1008.605835	20.665342	-343.578735	1011.821655	-55.097603	-312.315460	964.143860	-1.258466	-316.211182	967.068115	7.212470	-252.467270	865.777466	167.122421	-375.907288	1207.435181	181.873138	-395.942780	1182.242676	126.291412	-335.000580	1217.446655	178.032166	-407.756104	1131.945068	124.186256	-345.103302	1167.930664
254	2.5300	-35.523918	-339.676208	1008.605042	20.662592	-343.578674	1011.821899	-55.100098	-312.317047	964.142273	-1.260905	-316.211060	967.068054	7.211119	-252.467636	865.777649	167.041565	-375.801544	1207.325562	181.810638	-395.843353	1182.127563	126.196182	-334.891083	1217.327515	177.985901	-407.669250	1131.821411	124.129875	-345.008667	1167.794922
255	2.5400	-35.526760	-339.676483	1008.604309	20.659847	-343.578613	1011.822205	-55.102585	-312.318634	964.140747	-1.263338	-316.210938	967.067993	7.209772	-252.467987	865.777832	166.965347	-375.699371	1207.212402	181.749954	-395.746094	1182.010864	126.108963	-334.786133	1217.204834	177.939697	-407.583710	1131.697510	124.074532	-344.915619	1167.658569
256	2.5500	-35.529594	-339.676758	1008.603577	20.657112	-343.578552	1011.822449	-55.105068	-312.320251	964.139160	-1.265765	-316.210846	967.067932	7.208429	-252.468338	865.778015	166.894119	-375.600708	1207.095703	181.691269	-395.650940	1181.892212	126.030228	-334.685669	1217.078247	177.893585	-407.499512	1131.573486	124.020340	-344.824097	1167.521484
257	2.5600	-35.532421	-339.677032	1008.602783	20.654381	-343.578491	1011.822754	-55.107544	-312.321869	964.137573	-1.268187	-316.210724	967.067932	7.207090	-252.468689	865.778198	166.828171	-375.505493	1206.975220	181.634750	-395.557861	1181.771606	125.960342	-334.589569	1216.947632	177.847687	-407.416626	1131.449219	123.967415	-344.734161	1167.383911
258	2.5700	-35.535240	-339.677307	1008.602051	20.651659	-343.578430	1011.822998	-55.110016	-312.323486	964.136047	-1.270601	-316.210602	967.067871	7.205755	-252.469040	865.778381	166.767700	-375.413605	1206.850952	181.580551	-395.466827	1181.649048	125.899536	-334.497681	1216.812866	177.802048	-407.335022	1131.324707	123.915833	-344.645752	1167.245605
259	2.5800	-35.538048	-339.677551	1008.601318	20.648943	-343.578369	1011.823242	-55.112484	-312.325104	964.134460	-1.273009	-316.210480	967.067810	7.204424	-252.469376	865.778564	166.712845	-375.324951	1206.722656	181.528763	-395.377747	1181.524292	125.847908	-334.409882	1216.673950	177.756714	-407.254669	1131.199829	123.865669	-344.558868	1167.106689
260	2.5900	-35.540852	-339.677795	1008.600525	20.646235	-343.578308	1011.823547	-55.114944	-312.326721	964.132874	-1.275410	-316.210358	967.067749	7.203098	-252.469727	865.778748	166.663666	-375.239349	1206.590332	181.479462	-395.290527	1181.397461	125.805435	-334.326019	1216.530762	177.711746	-407.175537	1131.074585	123.816956	-344.473511	1166.967041
261	2.6000	-35.543644	-339.678070	1008.599792	20.643536	-343.578217	1011.823792	-55.117397	-312.328339	964.131348	-1.277804	-316.210236	967.067688	7.201777	-252.470062	865.778870	166.620102	-375.156708	1206.454224	181.432663	-395.205170	1181.268433	125.771957	-334.245941	1216.383545	177.667175	-407.097626	1130.948975	123.769691	-344.389648	1166.826660
262	2.6100	-35.546425	-339.678314	1008.599060	20.640842	-343.578156	1011.824036	-55.119846	-312.329956	964.129761	-1.280190	-316.210114	967.067627	7.200459	-252.470398	865.779053	166.582092	-375.076874	1206.314209	181.388382	-395.121552	1181.137329	125.747177	-334.169495	1216.232300	177.623016	-407.020905	1130.823120	123.723885	-344.307281	1166.685669
263	2.6200	-35.549198	-339.678558	1008.598328	20.638159	-343.578064	1011.824280	-55.122288	-312.331573	964.128235	-1.282569	-316.209991	967.067566	7.199147	-252.470734	865.779236	166.549423	-374.999695	1206.170532	181.346588	-395.039612	1181.004272	125.730690	-334.096497	1216.077271	177.579285	-406.945374	1130.696899	123.679489	-344.226349	1166.544067
264	2.6300	-35.551964	-339.678802	1008.597534	20.635485	-343.578003	1011.824524	-55.124722	-312.333221	964.126648	-1.284940	-316.209839	967.067505	7.197839	-252.471054	865.779419	166.521881	-374.924988	1206.023315	181.307175	-394.959259	1180.869385	125.721962	-334.026825	1215.918579	177.535965	-406.870941	1130.570435	123.636459	-344.146851	1166.401855
265	2.6400	-35.554718	-339.679016	1008.596802	20.632818	-343.577911	1011.824768	-55.127151	-312.334839	964.125122	-1.287303	-316.209717	967.067505	7.196537	-252.471375	865.779541	166.499115	-374.852631	1205.872925	181.270065	-394.880432	1180.732544	125.720360	-333.960266	1215.756470	177.493073	-406.797668	1130.443726	123.594704	-344.068756	1166.259277
266	2.6500	-35.557461	-339.679260	1008.596069	20.630163	-343.577820	1011.825012	-55.129574	-312.336487	964.123535	-1.289658	-316.209595	967.067444	7.195240	-252.471695	865.779724	166.480774	-374.782440	1205.719360	181.235107	-394.803040	1180.594116	125.725143	-333.896698	1215.591309	177.450562	-406.725433	1130.316772	123.554123	-343.992065	1166.116211
267	2.6600	-35.560192	-339.679504	1008.595337	20.627516	-343.577728	1011.825256	-55.131985	-312.338135	964.121948	-1.292004	-316.209442	967.067383	7.193948	-252.472015	865.779907	166.466415	-374.714233	1205.563110	181.202164	-394.726990	1180.454102	125.735512	-333.835968	1215.423462	177.408417	-406.654297	1130.189697	123.514618	-343.916718	1165.972778
268	2.6700	-35.562916	-339.679718	1008.594604	20.624878	-343.577667	1011.825500	-55.134392	-312.339752	964.120422	-1.294341	-316.209320	967.067322	7.192661	-252.472336	865.780029	166.455566	-374.647888	1205.404419	181.171021	-394.652191	1180.312744	125.750580	-333.777893	1215.253174	177.366592	-406.584198	1130.062622	123.476051	-343.842712	1165.829224
269	2.6800	-35.565628	-339.679932	1008.593872	20.622250	-343.577576	1011.825745	-55.136787	-312.341400	964.118835	-1.296670	-316.209167	967.067261	7.191380	-252.472641	865.780212	166.447723	-374.583221	1205.243652	181.141479	-394.578583	1180.170288	125.769402	-333.722290	1215.080933	177.325043	-406.515106	1129.935425	123.438271	-343.770050	1165.685425
270	2.6900	-35.568329	-339.680145	1008.593140	20.619633	-343.577454	1011.825989	-55.139179	-312.343048	964.117310	-1.298989	-316.209045	967.067200	7.190104	-252.472961	865.780396	166.442352	-374.520050	1205.081055	181.113327	-394.506104	1180.026855	125.791031	-333.669037	1214.907104	177.283722	-406.447021	1129.808350	123.401123	-343.698639	1165.541626
271	2.7000	-35.571018	-339.680359	1008.592407	20.617025	-343.577362	1011.826233	-55.141560	-312.344666	964.115784	-1.301298	-316.208893	967.067139	7.188835	-252.473267	865.780518	166.438873	-374.458221	1204.917236	181.086319	-394.434631	1179.882813	125.814476	-333.617889	1214.732178	177.242554	-406.379944	1129.681519	123.364456	-343.628510	1165.398071
272	2.7100	-35.573696	-339.680573	1008.591675	20.614429	-343.577271	1011.826477	-55.143932	-312.346313	964.114197	-1.303598	-316.208740	967.067078	7.187571	-252.473557	865.780701	166.436737	-374.397552	1204.752563	181.060226	-394.364075	1179.738281	125.838753	-333.568695	1214.556641	177.201492	-406.313782	1129.554810	123.328102	-343.559601	1165.254639
273	2.7200	-35.576359	-339.680786	1008.590942	20.611845	-343.577179	1011.826721	-55.146297	-312.347961	964.112671	-1.305888	-316.208618	967.067017	7.186313	-252.473862	865.780823	166.435394	-374.337860	1204.587280	181.034775	-394.294434	1179.593506	125.862907	-333.521240	1214.380737	177.160477	-406.248596	1129.428467	123.291870	-343.491913	1165.111572
274	2.7300	-35.579014	-339.681000	1008.590210	20.609272	-343.577087	1011.826965	-55.148651	-312.349609	964.111145	-1.308168	-316.208466	967.066956	7.185061	-252.474152	865.781006	166.434265	-374.278961	1204.421875	181.009735	-394.225555	1179.448853	125.886017	-333.475281	1214.205200	177.119415	-406.184326	1129.302734	123.255608	-343.425415	1164.968994
275	2.7400	-35.581654	-339.681183	1008.589478	20.606709	-343.576965	1011.827148	-55.150997	-312.351257	964.109558	-1.310438	-316.208313	967.066895	7.183815	-252.474457	865.781128	166.432846	-374.220703	1204.256836	180.984848	-394.157410	1179.304321	125.907204	-333.430603	1214.030273	177.078262	-406.120972	1129.177368	123.219147	-343.360077	1164.827026
276	2.7500	-35.584278	-339.681396	1008.588745	20.604158	-343.576874	1011.827393	-55.153332	-312.352905	964.108032	-1.312697	-316.208191	967.066833	7.182577	-252.474731	865.781250	166.430603	-374.162872	1204.092407	180.959885	-394.089905	1179.160400	125.925652	-333.386932	1213.856445	177.036942	-406.058533	1129.052734	123.182312	-343.295868	1164.685791
277	2.7600	-35.586895	-339.681580	1008.588013	20.601620	-343.576782	1011.827637	-55.155659	-312.354523	964.106506	-1.314945	-316.208038	967.066772	7.181344	-252.475021	865.781433	166.427094	-374.105316	1203.929199	180.934601	-394.022980	1179.017212	125.940643	-333.343994	1213.684082	176.995377	-405.996979	1128.928833	123.144943	-343.232758	1164.545532
278	2.7700	-35.589497	-339.681763	1008.587341	20.599094	-343.576660	1011.827820	-55.157974	-312.356171	964.104980	-1.317182	-316.207886	967.066711	7.180118	-252.475311	865.781555	166.421875	-374.047791	1203.767334	180.908798	-393.956573	1178.875000	125.951530	-333.301514	1213.513672	176.953522	-405.936310	1128.805908	123.106903	-343.170746	1164.406250
279	2.7800	-35.592083	-339.681946	1008.586609	20.596581	-343.576569	1011.828064	-55.160278	-312.357819	964.103455	-1.319407	-316.207733	967.066650	7.178899	-252.475586	865.781738	166.414551	-373.990173	1203.607422	180.882263	-393.890594	1178.734131	125.957748	-333.259155	1213.345581	176.911301	-405.876495	1128.683838	123.068047	-343.109772	1164.268188
280	2.7900	-35.594654	-339.682129	1008.585876	20.594080	-343.576447	1011.828247	-55.162575	-312.359467	964.101929	-1.321621	-316.207581	967.066589	7.177686	-252.475861	865.781860	166.404800	-373.932220	1203.449585	180.854782	-393.824982	1178.594604	125.958855	-333.216614	1213.180054	176.868652	-405.817566	1128.562866	123.028244	-343.049805	1164.131348
281	2.8000	-35.597214	-339.682312	1008.585205	20.591593	-343.576355	1011.828430	-55.164860	-312.361084	964.100403	-1.323824	-316.207428	967.066528	7.176481	-252.476135	865.781982	166.392319	-373.873810	1203.294189	180.826218	-393.759735	1178.456787	125.954491	-333.173553	1213.017456	176.825516	-405.759491	1128.442993	122.987381	-342.990875	1163.995972
282	2.8100	-35.599758	-339.682495	1008.584473	20.589119	-343.576233	1011.828674	-55.167133	-312.362732	964.098877	-1.326014	-316.207306	967.066467	7.175282	-252.476395	865.782104	166.376877	-373.814697	1203.141724	180.796417	-393.694733	1178.320801	125.944389	-333.129608	1212.858154	176.781860	-405.702301	1128.324341	122.945351	-342.932892	1163.862061
283	2.8200	-35.602291	-339.682678	1008.583740	20.586658	-343.576141	1011.828857	-55.169395	-312.364380	964.097412	-1.328192	-316.207153	967.066406	7.174092	-252.476669	865.782288	166.358276	-373.754761	1202.992188	180.765213	-393.630005	1178.186890	125.928406	-333.084503	1212.702148	176.737610	-405.645966	1128.207031	122.902054	-342.875885	1163.729736
284	2.8300	-35.604805	-339.682861	1008.583069	20.584211	-343.576019	1011.829041	-55.171642	-312.365997	964.095886	-1.330358	-316.207001	967.066345	7.172908	-252.476929	865.782410	166.336365	-373.693848	1202.845825	180.732498	-393.565460	1178.055298	125.906471	-333.037842	1212.549805	176.692719	-405.590515	1128.091187	122.857414	-342.819824	1163.599121
285	2.8400	-35.607307	-339.683014	1008.582336	20.581779	-343.575928	1011.829285	-55.173882	-312.367645	964.094360	-1.332511	-316.206848	967.066284	7.171732	-252.477188	865.782532	166.311066	-373.631805	1202.703125	180.698166	-393.501099	1177.926025	125.878586	-332.989288	1212.401245	176.647171	-405.535950	1127.976807	122.811363	-342.764679	1163.470459
286	2.8500	-35.609791	-339.683197	1008.581665	20.579361	-343.575806	1011.829468	-55.176109	-312.369263	964.092896	-1.334651	-316.206696	967.066223	7.170563	-252.477432	865.782654	166.282288	-373.568481	1202.563843	180.662140	-393.436920	1177.799316	125.844856	-332.938599	1212.256592	176.600906	-405.482269	1127.864014	122.763847	-342.710449	1163.343628
287	2.8600	-35.612259	-339.683350	1008.580994	20.576958	-343.575714	1011.829651	-55.178322	-312.370880	964.091370	-1.336777	-316.206543	967.066101	7.169403	-252.477692	865.782776	166.250046	-373.503845	1202.428467	180.624344	-393.372925	1177.675171	125.805428	-332.885437	1212.116089	176.553894	-405.429504	1127.752808	122.714813	-342.657135	1163.218750
288	2.8700	-35.614712	-339.683533	1008.580261	20.574570	-343.575592	1011.829834	-55.180527	-312.372528	964.089905	-1.338891	-316.206390	967.066040	7.168250	-252.477936	865.782898	166.214310	-373.437775	1202.296997	180.584717	-393.309082	1177.553833	125.760529	-332.829529	1211.979614	176.506104	-405.377686	1127.643311	122.664230	-342.604767	1163.095947
289	2.8800	-35.617149	-339.683685	1008.579590	20.572195	-343.575470	1011.830017	-55.182713	-312.374146	964.088440	-1.340991	-316.206268	967.065979	7.167105	-252.478180	865.783020	166.175140	-373.370239	1202.169556	180.543213	-393.245483	1177.435425	125.710419	-332.770721	1211.847290	176.457520	-405.326813	1127.535522	122.612061	-342.553314	1162.975220
290	2.8900	-35.619572	-339.683838	1008.578918	20.569838	-343.575378	1011.830200	-55.184891	-312.375763	964.086914	-1.343077	-316.206116	967.065918	7.165968	-252.478424	865.783142	166.132584	-373.301208	1202.046143	180.499786	-393.182098	1177.319824	125.655380	-332.708801	1211.719116	176.408096	-405.276917	1127.429443	122.558289	-342.502838	1162.856812
291	2.9000	-35.621975	-339.683990	1008.578186	20.567495	-343.575256	1011.830383	-55.187054	-312.377380	964.085449	-1.345149	-316.205963	967.065857	7.164839	-252.478653	865.783264	166.086716	-373.230713	1201.926880	180.454422	-393.119049	1177.207397	125.595749	-332.643646	1211.595093	176.357834	-405.228027	1127.325195	122.502899	-342.453308	1162.740601
292	2.9100	-35.624363	-339.684143	1008.577515	20.565168	-343.575165	1011.830505	-55.189201	-312.378998	964.083984	-1.347206	-316.205811	967.065796	7.163719	-252.478897	865.783386	166.037643	-373.158813	1201.811768	180.407074	-393.056335	1177.097900	125.531845	-332.575195	1211.475220	176.306686	-405.180176	1127.222900	122.445885	-342.404816	1162.626587
293	2.9200	-35.626732	-339.684296	1008.576843	20.562859	-343.575043	1011.830688	-55.191338	-312.380615	964.082520	-1.349250	-316.205688	967.065674	7.162608	-252.479126	865.783508	165.985428	-373.085602	1201.700806	180.357758	-392.994110	1176.991577	125.464012	-332.503448	1211.359497	176.254639	-405.133423	1127.122437	122.387245	-342.357391	1162.514893
294	2.9300	-35.629082	-339.684448	1008.576172	20.560566	-343.574951	1011.830872	-55.193459	-312.382202	964.081055	-1.351278	-316.205536	967.065613	7.161504	-252.479355	865.783630	165.930176	-373.011200	1201.593872	180.306427	-392.932465	1176.888306	125.392586	-332.428528	1211.247681	176.201691	-405.087799	1127.023926	122.326973	-342.311066	1162.405518
295	2.9400	-35.631416	-339.684601	1008.575500	20.558289	-343.574829	1011.831055	-55.195568	-312.383820	964.079651	-1.353292	-316.205383	967.065552	7.160410	-252.479568	865.783752	165.871994	-372.935822	1201.491211	180.253098	-392.871490	1176.788208	125.317871	-332.350494	1211.139893	176.147827	-405.043365	1126.927246	122.265076	-342.265930	1162.298584
296	2.9500	-35.633736	-339.684753	1008.574829	20.556028	-343.574738	1011.831177	-55.197662	-312.385406	964.078186	-1.355290	-316.205231	967.065491	7.159325	-252.479797	865.783875	165.810959	-372.859680	1201.392456	180.197754	-392.811340	1176.691162	125.240173	-332.269592	1211.035889	176.093002	-405.000153	1126.832520	122.201569	-342.222046	1162.193970
297	2.9600	-35.636032	-339.684906	1008.574158	20.553785	-343.574615	1011.831360	-55.199741	-312.387024	964.076782	-1.357273	-316.205109	967.065369	7.158248	-252.480011	865.783997	165.747162	-372.782990	1201.297729	180.140396	-392.752167	1176.597290	125.159760	-332.186157	1210.935669	176.037247	-404.958191	1126.739746	122.136444	-342.179474	1162.091675
298	2.9700	-35.638313	-339.685059	1008.573486	20.551559	-343.574524	1011.831482	-55.201805	-312.388611	964.075317	-1.359240	-316.204956	967.065308	7.157180	-252.480225	865.784058	165.680695	-372.706116	1201.206909	180.081009	-392.694183	1176.506592	125.076881	-332.100494	1210.839233	175.980530	-404.917572	1126.648926	122.069717	-342.138336	1161.991821
299	2.9800	-35.640572	-339.685181	1008.572815	20.549353	-343.574432	1011.831604	-55.203854	-312.390198	964.073914	-1.361191	-316.204834	967.065247	7.156122	-252.480423	865.784180	165.611603	-372.629333	1201.119995	180.019592	-392.637482	1176.418823	124.991737	-332.013062	1210.746216	175.922836	-404.878357	1126.559937	122.001411	-342.098694	1161.894409
300	2.9900	-35.642815	-339.685333	1008.572205	20.547163	-343.574310	1011.831787	-55.205887	-312.391785	964.072510	-1.363127	-316.204681	967.065125	7.155073	-252.480637	865.784302	165.539963	-372.553070	1201.036743	179.956161	-392.582336	1176.334106	124.904503	-331.924377	1210.656738	175.864151	-404.840576	1126.472900	121.931526	-342.060699	1161.799194
301	3.0000	-35.645039	-339.685486	1008.571533	20.544991	-343.574219	1011.831909	-55.207901	-312.393372	964.071045	-1.365046	-316.204559	967.065063	7.154034	-252.480835	865.784363	165.465805	-372.477692	1200.957031	179.890686	-392.528931	1176.252319	124.815323	-331.834991	1210.570557	175.804504	-404.804321	1126.387817	121.860077	-342.024414	1161.706421
302	3.0100	-35.647240	-339.685608	1008.570862	20.542839	-343.574127	1011.832031	-55.209904	-312.394928	964.069641	-1.366948	-316.204407	967.065002	7.153003	-252.481033	865.784485	165.389175	-372.403656	1200.880859	179.823181	-392.477448	1176.173340	124.724289	-331.745544	1210.487671	175.743851	-404.769623	1126.304565	121.787094	-341.989990	1161.615967
303	3.0200	-35.649426	-339.685760	1008.570251	20.540705	-343.574036	1011.832153	-55.211891	-312.396515	964.068298	-1.368834	-316.204285	967.064880	7.151983	-252.481232	865.784607	165.310089	-372.331421	1200.808105	179.753647	-392.428162	1176.097290	124.631477	-331.656708	1210.407837	175.682220	-404.736542	1126.223145	121.712578	-341.957489	1161.527710
304	3.0300	-35.651588	-339.685883	1008.569580	20.538589	-343.573944	1011.832275	-55.213860	-312.398071	964.066895	-1.370703	-316.204163	967.064819	7.150972	-252.481430	865.784668	165.228561	-372.261444	1200.738647	179.682068	-392.381226	1176.023804	124.536919	-331.569214	1210.331177	175.619598	-404.705109	1126.143555	121.636559	-341.927063	1161.441772
305	3.0400	-35.653732	-339.686035	1008.568909	20.536493	-343.573853	1011.832397	-55.215813	-312.399628	964.065491	-1.372554	-316.204041	967.064697	7.149972	-252.481613	865.784790	165.144608	-372.194214	1200.672119	179.608475	-392.336884	1175.953125	124.440620	-331.483765	1210.257324	175.555984	-404.675446	1126.065796	121.559052	-341.898834	1161.358032
306	3.0500	-35.655853	-339.686157	1008.568298	20.534416	-343.573761	1011.832520	-55.217751	-312.401184	964.064148	-1.374389	-316.203918	967.064636	7.148982	-252.481796	865.784851	165.058228	-372.130219	1200.608765	179.532852	-392.295380	1175.884888	124.342575	-331.401184	1210.186401	175.491394	-404.647552	1125.989746	121.480080	-341.872894	1161.276367
307	3.0600	-35.657955	-339.686279	1008.567688	20.532360	-343.573669	1011.832642	-55.219669	-312.402740	964.062744	-1.376205	-316.203766	967.064514	7.148001	-252.481979	865.784973	164.969437	-372.069946	1200.548096	179.455231	-392.256927	1175.819214	124.242737	-331.322205	1210.118286	175.425827	-404.621490	1125.915405	121.399681	-341.849335	1161.196899
308	3.0700	-35.660038	-339.686432	1008.567017	20.530323	-343.573578	1011.832703	-55.221569	-312.404266	964.061401	-1.378004	-316.203644	967.064453	7.147031	-252.482162	865.785034	164.878204	-372.013855	1200.490112	179.375595	-392.221680	1175.755737	124.141060	-331.247650	1210.052734	175.359299	-404.597290	1125.842651	121.317886	-341.828278	1161.119507
309	3.0800	-35.662098	-339.686554	1008.566406	20.528305	-343.573517	1011.832825	-55.223457	-312.405823	964.060059	-1.379785	-316.203552	967.064331	7.146071	-252.482330	865.785095	164.784561	-371.962433	1200.434692	179.294006	-392.189850	1175.694580	124.037483	-331.178223	1209.989868	175.291824	-404.574982	1125.771484	121.234718	-341.809784	1161.044067
310	3.0900	-35.664135	-339.686676	1008.565796	20.526308	-343.573425	1011.832947	-55.225323	-312.407349	964.058716	-1.381548	-316.203430	967.064209	7.145122	-252.482513	865.785217	164.688492	-371.916077	1200.381714	179.210464	-392.161621	1175.635498	123.931938	-331.114716	1209.929321	175.223434	-404.554596	1125.701904	121.150230	-341.793976	1160.970581
311	3.1000	-35.666153	-339.686829	1008.565125	20.524334	-343.573334	1011.833008	-55.227173	-312.408875	964.057373	-1.383292	-316.203308	967.064148	7.144183	-252.482681	865.785278	164.590042	-371.875244	1200.330811	179.125015	-392.137146	1175.578491	123.824379	-331.057770	1209.871216	175.154144	-404.536133	1125.633911	121.064468	-341.780914	1160.898926
312	3.1100	-35.668148	-339.686951	1008.564514	20.522379	-343.573273	1011.833069	-55.229004	-312.410400	964.056030	-1.385018	-316.203186	967.064026	7.143255	-252.482834	865.785339	164.489212	-371.840302	1200.282104	179.037704	-392.116577	1175.523315	123.714729	-331.008087	1209.815430	175.083969	-404.519653	1125.567261	120.977478	-341.770599	1160.829102
313	3.1200	-35.670120	-339.687073	1008.563904	20.520445	-343.573212	1011.833191	-55.230816	-312.411896	964.054749	-1.386724	-316.203094	967.063904	7.142338	-252.483002	865.785400	164.386032	-371.811554	1200.235229	178.948593	-392.100006	1175.469849	123.602966	-330.966217	1209.761841	175.012970	-404.505096	1125.501953	120.889328	-341.763123	1160.760986
